LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,MEAN_TEMPERATURE_VANCOUVER,MEAN_TEMPERATURE_WINNIPEG,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_CALGARY,TOTAL_PRECIPITATION_VANCOUVER,TOTAL_PRECIPITATION_WINNIPEG,TOTAL_PRECIPITATION_TORONTO,,,,Month,Year,Date,MONTHLY_TEMPERATURE_CALGARY,MONTHLY_TEMPERATURE_VANCOUVER,MONTHLY_TEMPERATURE_WINNIPEG,MONTHLY_TEMPERATURE_TORONTO,MONTHLY_PRECIPITATION_CALGARY,MONTHLY_PRECIPITATION_VANCOUVER,MONTHLY_PRECIPITATION_WINNIPEG,MONTHLY_PRECIPITATION_TORONTO,,,,Year,Date,YEARLY_TEMPERATURE_CALGARY,YEARLY_TEMPERATURE_VANCOUVER,YEARLY_TEMPERATURE_WINNIPEG,YEARLY_TEMPERATURE_TORONTO,YEARLY_PRECIPITATION_CALGARY,YEARLY_PRECIPITATION_VANCOUVER,YEARLY_PRECIPITATION_WINNIPEG,YEARLY_PRECIPITATION_TORONTO
3/29/1947,1.1,9.7,-8.9,1.7,0,5.3,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/1947,0.6,9.2,-7.5,-3.4,0,27.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1947,3.7,9.5,-2.8,-0.6,0,13.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/1947,6.4,9.2,0.3,2.3,0,1.5,0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/1947,-3.1,7,2.8,3.4,0,0,0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/1947,-4.5,5,2.5,0.6,2.8,4.8,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/1947,-4.2,5.9,-0.9,0.9,2.5,0.8,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/1947,-1.2,7.5,-2.5,8.1,0,5.3,0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/1947,0.3,7.8,-4.8,9.5,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/1947,5.9,10.3,-1.7,0.9,0,9.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/1947,6.7,8.3,2.8,0.9,0,10.9,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/1947,6.7,8.4,3.9,4.2,0,8.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/1947,5,9.7,5,5.6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/1947,3.1,9.7,1.7,12.2,0,0,0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/1947,7.8,10.6,0.3,5.6,0,0,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/1947,6.4,10.3,3.7,1.1,2,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/1947,3.1,10.6,-1.1,5,5.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/1947,2.8,12.5,-0.3,3.9,0,0,0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/1947,8.6,13.9,2.8,0.3,0,0,0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/1947,10,11.7,-1.4,1.4,0,5.1,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/1947,5.8,11.7,-5.8,5.3,0,13.5,0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/1947,10.3,11.4,-4.5,0.3,0.3,1.3,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/1947,6.4,9.5,2.5,2.5,0,0,4.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/1947,4.2,8.9,0.3,2.2,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/1947,0.6,10,2.2,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/1947,4.2,11.7,2.8,12.3,5.3,0,0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/1947,6.1,11.7,-1.1,9.7,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/1947,9.8,11.2,3.6,6.7,0,0,6.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/1947,14.5,14.4,1.1,6.4,0,0,0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/1947,12.8,13.6,1.7,7.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/1947,13.1,10.8,16.1,3.4,0,14.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/1947,10.8,11.1,11.4,11.4,0,3.8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1947,7.5,10,12.5,16.7,0,8.9,3.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/1947,10,11.7,6.7,9.2,0,9.4,0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/1947,14.5,11.4,7,8.3,0,1.5,1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/1947,8.3,9.2,12.8,10.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/1947,9.7,11.2,4.5,8.9,0,0,0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/1947,7.8,12,4.2,10,0,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/1947,8.6,14.2,4.5,10,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/1947,10.8,14.5,2,2.8,0,3.3,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/1947,14.2,13.9,1.4,1.7,2.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/1947,12.3,12.2,7.3,3.1,20.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/1947,8.9,10.9,13.1,5.3,1.5,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/1947,9.5,12.5,14.2,11.7,0,0,4.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/1947,12.5,13.4,5.6,16.2,3.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/1947,6.7,11.1,7.8,15.3,0,0.5,0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/1947,6.7,12.3,13.9,9.5,0,0,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/1947,9.7,12.2,10,7.8,0,1.5,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/1947,10,10.8,12.8,13.4,0,0,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/1947,7.8,11.1,16.7,8.9,0,4.8,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/1947,9.5,10.3,9.8,13.9,0,14.5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/1947,7,13.9,9.2,12.2,0,0,0.8,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/1947,10,13.9,9.2,13.6,2.8,0.3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/1947,7.2,12.8,10,12,0,0,0.3,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/1947,9.2,13.9,9.5,13.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/1947,13.4,16.7,10.6,14.8,0,0,2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/1947,14.5,18.9,8.6,14.8,0,0,2.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/1947,12.5,18.9,7.5,14.2,0,0,0.5,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/1947,10.6,18.1,3.4,13.4,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/1947,5.6,18.9,0.6,10.8,0,0,1.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/1947,4.5,16.1,0.6,11.7,0,0,0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/1947,10,15.9,2.5,13.9,0,0,1.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/1947,12.5,16.7,9.7,8.1,5.3,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1947,5.6,15.9,9.2,11.7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/1947,9.7,16.1,7.2,13.4,4.1,3,0,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/1947,10.8,14.2,12.5,12.2,7.9,5.8,0,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/1947,11.4,15.9,15.6,10.9,0,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/1947,9.5,16.2,13.4,10.9,1,0,7.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/1947,10.9,15.9,13.9,17.8,5.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/1947,12.5,17,12.2,22,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/1947,13.9,16.7,15.9,16.7,0,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/1947,10.8,17.8,18.7,17.2,14,1.8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/1947,9.2,16.4,11.1,15.6,4.6,0.5,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/1947,9.5,15.3,8.4,18.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/1947,12,15,10,23.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/1947,14.7,17,15,13.6,0,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/1947,15.8,16.1,16.4,15,1.8,3.6,0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/1947,13.1,14.4,15.6,16.4,0,0,0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/1947,11.9,14.8,18.3,13.4,0,6.1,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/1947,13.4,15.8,15.3,14.2,5.8,11.2,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/1947,15,16.4,18.4,12.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/1947,16.7,16.4,18.6,13.6,0,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/1947,10.8,15,19.8,14.2,3.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/1947,9.2,13.9,20.3,16.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/1947,12.2,14.7,21.7,16.1,0,0,5.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/1947,15,15.3,18.4,17.8,5.1,0,29.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/1947,15.3,17,15.3,20.6,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/1947,13.1,17.5,15.6,22.2,6.1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/1947,11.7,15.6,16.4,19.4,4.6,7.4,1.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/1947,12,15,19.8,21.2,8.9,2.3,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/1947,8.7,14.5,16.7,20.6,28.7,0,11.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/1947,10.9,14.2,17,23.6,16,0,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/1947,11.7,17,17,25.9,3.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1947,14.2,16.9,17.3,24.7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/1947,16.7,17,16.7,19.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/1947,17,15.9,20.8,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/1947,13.4,14.2,23.6,18.1,0,0,9.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/1947,15.3,19.2,16.4,20,0,0,0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/1947,16.2,19.2,16.4,22.5,0,4.3,0.8,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/1947,19.5,17.8,21.1,22.5,0,0.3,0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/1947,20.3,17.2,22.8,19.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/1947,20.6,17.3,22,17.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/1947,19.8,17.5,24.8,20,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/1947,18.4,17,24.2,21.4,3.8,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/1947,17.8,15.6,24.2,21.4,0,10.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/1947,19.5,15.3,24.8,21.7,0,10.9,8.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/1947,20.9,18.1,23.6,23.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/1947,20,17.5,24.5,23.6,8.4,9.1,0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/1947,20,18.3,23.9,21.4,0,1,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/1947,13.7,18.3,26.4,23.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/1947,16.4,18.1,21.4,23.3,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/1947,18.4,19.5,15.9,23.3,0,0,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/1947,17.5,18.4,18.1,15.8,11.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/1947,15.9,17.8,12.5,15.8,0,0,0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/1947,19.2,17,15.3,17.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/1947,21.4,17,19.5,14.7,0,0,8.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/1947,18.4,18.6,22.5,16.7,0,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/1947,17.5,17.5,21.4,19.2,0.3,0.3,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/1947,17.2,17.2,21.7,21.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/1947,15.9,17,20.6,22.5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/1947,20,17.5,24.2,20,0,1,0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/1947,18.4,16.4,26.4,20.3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/1947,14.8,15.6,23.9,23.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/1947,17.3,17.3,17.8,25.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1947,18.9,19.2,16.7,17.2,6.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/1947,20.3,20.6,21.1,13.4,0,0,9.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/1947,21.1,18.6,23.7,15.3,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/1947,21.2,19.5,26.7,19.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/1947,11.7,18.1,27,21.4,4.3,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/1947,11.7,16.7,20.9,22.5,8.4,0,10.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/1947,11.1,17.3,21.1,23.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/1947,16.4,19.2,15.8,23.4,0,3,13.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/1947,20,17.5,20.9,22.8,0,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/1947,12,16.1,23.9,22.8,5.8,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/1947,12.2,15.8,22.2,21.7,1,0.8,24.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/1947,14.2,17.3,18.1,23.4,2.8,0,8.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/1947,14.4,16.1,17.8,25.9,0,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/1947,15.6,16.7,17.3,28.7,0,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/1947,14.7,18.1,17.5,28.6,1.5,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/1947,13.3,17.2,20,22.8,8.4,0,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/1947,11.7,17.2,20.9,21.4,0.5,0,6.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/1947,14.2,16.7,18.9,20.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/1947,15.3,16.7,19.5,26.4,0,0,0,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/1947,6.9,14.5,22.5,24.2,0,0.3,0,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/1947,11.7,13.9,23.6,23.1,0,0.3,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/1947,11.7,15.3,24.7,24.2,0,0,0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/1947,12,15.8,30,24.2,41.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/1947,10.3,16.7,23.9,23.9,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/1947,11.4,15,16.7,27,0,0,0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/1947,11.7,16.2,13.9,26.2,2.5,0,5.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/1947,8.4,18.1,18.3,22.5,0.8,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/1947,13.4,17.3,10.9,20.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/1947,13.9,16.4,12.5,20.6,0,0,6.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/1947,15,17.2,17.5,17.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/1947,17,16.1,17.5,23.3,0,2.3,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1947,17.8,15.3,17,17.8,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/1947,18.9,16.1,18.9,14.2,0,0,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/1947,19.5,17.5,18.4,20.6,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/1947,18.9,17.3,20.6,19.7,0,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/4/1947,17.5,17.2,23.1,20.8,6.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/1947,11.7,12.3,21.4,19.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/1947,9.2,12.2,14.2,22,0.3,19.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/7/1947,8.1,14.2,15.6,23.6,6.1,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/8/1947,11.1,12.8,21.7,20.9,0,8.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/1947,11.1,14.8,16.7,21.9,0,0,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/1947,12.5,14.2,15.6,25.9,0,0,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/1947,16.4,13.9,12,25.3,0,0,0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/12/1947,17.8,15,19.4,23.9,3.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/13/1947,5.9,12.5,18.1,22.8,0.8,0,0.3,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/14/1947,7.5,13.9,8.9,20.8,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/1947,7,14.2,8.1,18.9,1.3,16.8,1.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/1947,3.6,13.9,6.9,15.3,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/1947,-0.3,13.1,9.2,16.4,5.8,0,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/1947,0,10.6,10.6,18.6,15.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/1947,5,12,9.8,18.7,4.1,0,5.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/1947,9.2,12,11.7,14.2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/1947,8.6,12.5,4.5,20.3,1.8,0,0.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/1947,15.9,15.3,4.5,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/23/1947,10.3,16.4,6.2,7.5,0.3,0,6.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/1947,6.7,14.5,1.9,12.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/1947,8.1,15.9,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/26/1947,12,16.1,6.1,5.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/1947,12.3,13.3,7.8,6.2,0,0,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/1947,5,14.7,7.2,6.1,0,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/1947,6.4,12.3,3.1,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1947,8.9,15,4.7,3.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/1947,11.7,15.3,7.5,6.4,0,34.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/1947,13.1,16.1,10.6,13.1,0,8.1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/1947,14.8,16.7,15,10.3,0,0,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/1947,10.3,13.4,14.2,16.7,6.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/1947,3.9,9.8,13.9,17.8,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/1947,2.8,9.7,7.8,18.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/1947,0.3,10.3,5,20.8,0.5,1.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/1947,5,12.8,4.2,13.9,6.9,1.8,8.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/1947,8.4,13.6,12.5,8.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/1947,6.4,11.7,12.8,9.2,0,0,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/1947,7.5,8.9,16.1,11.1,0,2,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/12/1947,11.2,12.5,10,13.6,0,4.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/1947,13.6,11.4,12.8,15.6,0,4.1,0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/1947,7.8,9.2,12.5,12.2,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/1947,7.5,10.3,12.8,15.9,0,15.2,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/16/1947,11.4,9.2,15.6,17.2,2,6.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/1947,6.1,10.6,17.8,16.9,0,5.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/18/1947,5.3,9.5,12,18.1,0,24.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/19/1947,7.5,8.6,10.3,18.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/20/1947,1.7,7.5,11.7,14.5,3.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/1947,0.8,6.4,11.7,14.5,1.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/1947,-1.1,8.1,7.2,13.9,0,15.2,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/1947,2.8,8.6,2.5,11.4,0,0.8,5.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/1947,4.7,11.4,5.3,4.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/1947,12.8,11.4,4.5,10.6,0,1.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/1947,6.7,9.2,7.2,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/1947,4.5,7.5,6.7,15.8,0,6.6,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/1947,8.1,10.8,5.3,15,0,2.3,0,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/1947,5.3,8.4,8.4,12,0,8.4,0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/1947,0.8,10,8.6,7.5,0,4.8,0.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1947,3.1,9.8,7.5,7.2,0,12.2,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/1947,10.3,10,6.1,6.1,1,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/1947,1.4,7.8,9.2,6.9,0,4.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/1947,-1.2,4.2,7.5,8.4,10.7,0.8,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/1947,-2.8,5.3,8.3,8.6,4.8,5.1,6.1,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/1947,-7.5,3.4,3.3,10.6,0,5.8,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/1947,-6.7,5.6,0.9,11.7,0,4.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/1947,-2,7.3,-3.9,10.3,0.3,7.9,0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
